"IDpol","ClaimNb","Exposure","Area","VehPower","VehAge","DrivAge","BonusMalus","VehBrand","VehGas","Density","Region","ClaimAmount"
4121868,0,0.08,"C",5,10,54,50,"B5","Diesel",399,"R24",0
3172973,0,0.38,"E",5,10,29,100,"B1","Regular",4762,"R93",0
1198203,0,0.66,"B",6,4,55,50,"B3","Diesel",60,"R93",0
5105076,0,0.12,"F",4,0,27,80,"B12","Regular",27000,"R11",0
2117755,0,1,"C",5,12,46,50,"B1","Regular",186,"R24",0
3201831,0,0.62,"C",6,11,34,50,"B1","Diesel",108,"R53",0
84469,1,0.32,"C",9,12,33,50,"B1","Regular",484,"R52",68.42
2065995,0,0.24,"A",5,1,29,68,"B1","Diesel",14,"R24",0
2108172,0,0.85,"B",5,8,31,50,"B3","Diesel",52,"R24",0
3060681,0,0.4,"B",7,2,41,50,"B4","Regular",59,"R24",0
1185159,0,1.01,"D",4,6,29,76,"B11","Diesel",677,"R31",0
5051506,0,0.17,"E",7,15,28,95,"B1","Regular",3317,"R93",0
26250,0,1,"C",6,11,68,50,"B1","Regular",380,"R52",0
3157276,0,0.49,"A",6,15,22,80,"B1","Regular",16,"R24",0
1100313,0,0.32,"C",4,9,41,50,"B2","Regular",178,"R72",0
4084638,0,0.28,"C",4,2,43,50,"B12","Diesel",147,"R52",0
3126069,0,0.91,"B",4,3,33,72,"B2","Diesel",76,"R54",0
104877,0,0.12,"E",5,8,29,50,"B3","Regular",4172,"R82",0
5081617,0,0.12,"F",11,2,45,50,"B12","Diesel",27000,"R11",0
2280781,0,0.66,"B",5,3,45,52,"B5","Diesel",52,"R43",0
2020638,0,0.12,"E",5,1,44,50,"B12","Regular",3997,"R11",0
74096,0,0.91,"C",5,1,21,95,"B2","Regular",182,"R31",0
1006023,0,0.44,"D",7,1,56,90,"B12","Diesel",574,"R26",0
2120444,0,0.08,"A",8,26,52,50,"B2","Diesel",40,"R73",0
5081882,0,0.13,"C",4,6,21,90,"B4","Regular",117,"R91",0
2176045,0,1,"A",4,12,46,50,"B2","Regular",10,"R24",0
1149361,0,0.86,"C",7,1,39,68,"B2","Diesel",398,"R82",0
4116094,0,1,"C",7,8,52,50,"B6","Diesel",287,"R53",0
3137996,0,0.36,"D",10,5,39,50,"B13","Diesel",878,"R82",0
3243786,0,0.07,"D",6,5,64,50,"B2","Diesel",813,"R72",0
83808,0,1,"C",6,3,47,50,"B2","Diesel",393,"R24",0
51131,0,1,"C",4,10,27,76,"B3","Diesel",213,"R11",0
4014325,0,0.09,"C",4,0,54,50,"B12","Diesel",358,"R73",0
32239,0,1,"A",6,18,47,54,"B1","Diesel",31,"R24",0
5058302,0,0.51,"D",8,1,42,50,"B12","Diesel",905,"R82",0
4169359,0,0.37,"D",6,11,51,50,"B1","Diesel",1054,"R24",0
4174392,0,1,"A",6,7,39,50,"B2","Diesel",13,"R24",0
2266024,0,0.08,"E",5,8,39,85,"B3","Diesel",3866,"R24",0
5063025,0,0.26,"B",7,10,49,50,"B12","Regular",67,"R72",0
3112930,0,0.96,"F",7,2,43,50,"B4","Diesel",16533,"R11",0
4049629,0,0.35,"D",5,3,51,64,"B12","Regular",820,"R41",0
2107131,0,1,"C",5,6,33,54,"B2","Regular",119,"R52",0
2277594,0,0.2,"A",5,1,41,50,"B5","Regular",45,"R93",0
2002457,0,0.71,"A",10,2,69,50,"B12","Diesel",24,"R26",0
1156660,0,0.43,"E",7,4,73,50,"B2","Regular",3385,"R11",0
26340,0,0.83,"A",6,3,86,50,"B2","Diesel",28,"R52",0
67701,0,1,"C",6,1,55,50,"B6","Diesel",481,"R93",0
2283436,0,0.08,"E",7,4,32,64,"B6","Diesel",2278,"R11",0
2257673,0,0.08,"D",6,12,41,61,"B3","Regular",1028,"R23",0
1162672,0,0.18,"D",4,11,52,50,"B2","Diesel",1063,"R82",0
3240666,0,0.16,"C",5,1,48,58,"B2","Regular",118,"R91",0
1014819,0,0.03,"C",11,0,59,50,"B12","Regular",188,"R91",0
6061986,0,0.06,"D",7,2,32,64,"B12","Diesel",843,"R22",0
3130641,0,0.56,"C",5,4,40,50,"B2","Diesel",292,"R41",0
3151745,0,0.002739726,"C",10,17,54,50,"B2","Diesel",105,"R24",0
1193748,0,0.6,"E",8,14,42,51,"B2","Diesel",5360,"R11",0
3107980,0,1,"D",5,1,50,50,"B2","Diesel",562,"R54",0
2185676,0,1,"C",7,39,55,50,"B10","Diesel",247,"R53",0
2285709,0,0.49,"A",6,13,42,85,"B1","Regular",2,"R93",0
4180207,0,1,"F",6,19,42,50,"B1","Regular",27000,"R11",0
2086900,0,1,"B",6,5,65,50,"B5","Diesel",50,"R53",0
93845,0,0.47,"E",5,1,32,51,"B5","Regular",3430,"R93",0
5102491,0,0.12,"D",4,0,23,100,"B12","Diesel",528,"R93",0
1005586,0,0.06,"E",7,0,48,50,"B12","Diesel",3946,"R82",0
3192664,0,0.39,"C",15,10,37,72,"B4","Regular",432,"R24",0
2188866,0,0.16,"C",5,10,38,50,"B3","Diesel",118,"R52",0
3109100,0,0.82,"A",7,2,32,50,"B4","Diesel",37,"R24",0
2064114,0,0.75,"A",6,6,29,72,"B2","Diesel",15,"R24",0
4172460,0,0.09,"B",5,19,76,50,"B3","Diesel",84,"R24",0
2225512,0,0.08,"C",5,17,50,50,"B2","Diesel",258,"R54",0
3153182,0,0.7,"B",5,2,26,68,"B2","Diesel",50,"R24",0
167179,0,0.25,"D",5,5,36,57,"B5","Diesel",1192,"R53",0
4154903,0,0.03,"C",5,8,25,100,"B4","Diesel",399,"R24",0
3002079,0,0.21,"E",5,3,58,50,"B12","Regular",3301,"R73",0
1083825,0,0.86,"A",6,1,78,50,"B1","Regular",17,"R24",0
1043766,0,0.12,"A",6,14,75,50,"B1","Regular",15,"R24",0
4184551,0,0.00273224,"B",7,0,42,63,"B1","Diesel",96,"R24",0
4184447,1,0.4,"C",5,6,28,80,"B2","Diesel",213,"R74",445.17
1188896,0,0.49,"C",9,12,38,76,"B11","Regular",120,"R91",0
2085036,1,0.98,"D",7,13,52,50,"B2","Regular",1602,"R53",1172
4066112,0,0.09,"E",7,0,69,50,"B12","Diesel",9307,"R82",0
150782,0,0.35,"C",8,8,47,50,"B6","Regular",201,"R25",0
73160,0,1,"B",4,8,75,50,"B4","Diesel",98,"R73",0
133634,0,0.46,"C",12,11,48,50,"B10","Diesel",101,"R11",0
2255989,0,0.49,"C",7,1,44,50,"B5","Regular",114,"R82",0
1100620,0,0.7,"D",5,8,25,72,"B1","Regular",1535,"R72",0
3134781,0,0.75,"C",6,11,41,50,"B1","Diesel",109,"R91",0
4178653,0,1,"C",5,8,50,50,"B1","Regular",250,"R93",0
3043447,0,0.1,"B",12,0,39,50,"B12","Diesel",58,"R26",0
1018227,0,1,"A",5,15,51,50,"B2","Diesel",26,"R24",0
4162586,0,0.65,"B",10,9,38,50,"B12","Diesel",50,"R25",0
2264394,0,0.45,"E",6,12,39,90,"B1","Diesel",3317,"R93",0
4172620,0,0.13,"C",9,18,41,50,"B3","Regular",129,"R82",0
5049215,0,0.17,"E",7,3,70,50,"B12","Diesel",2658,"R82",0
3067627,0,0.9,"C",6,5,49,60,"B1","Regular",117,"R52",0
1080369,0,1,"A",7,8,38,50,"B10","Diesel",37,"R24",0
2221682,0,0.41,"D",14,9,60,50,"B11","Regular",557,"R22",0
6110360,0,0.12,"C",4,0,26,112,"B12","Regular",271,"R93",0
4177570,0,1,"B",7,15,71,50,"B2","Diesel",78,"R24",0
4154229,0,1,"D",15,5,32,60,"B12","Regular",1064,"R24",0
6086371,0,0.11,"A",12,3,42,68,"B12","Diesel",19,"R11",0
1160761,0,0.16,"D",5,6,64,57,"B1","Regular",1329,"R11",0
2183090,0,1,"C",11,4,43,50,"B10","Regular",369,"R24",0
6112208,0,0.1,"E",7,1,41,65,"B12","Diesel",2715,"R93",0
2257779,0,0.24,"C",6,11,31,85,"B2","Regular",123,"R52",0
157153,0,0.6,"D",7,0,47,50,"B1","Regular",1191,"R11",0
4041518,0,0.88,"D",4,1,34,56,"B12","Regular",645,"R94",0
2028693,0,0.07,"D",8,0,43,50,"B12","Diesel",679,"R22",0
2239728,0,0.29,"C",5,7,32,51,"B13","Diesel",272,"R24",0
2157732,0,0.93,"C",4,1,30,57,"B3","Diesel",142,"R72",0
3004919,0,0.45,"C",6,1,51,50,"B12","Diesel",301,"R73",0
141679,0,0.6,"C",7,11,31,64,"B2","Regular",194,"R82",0
5096947,0,0.54,"C",6,0,44,50,"B12","Regular",384,"R11",0
2026799,0,0.27,"D",7,4,33,64,"B2","Diesel",727,"R31",0
2206630,0,1,"B",7,1,34,51,"B4","Diesel",86,"R52",0
3030028,1,0.63,"D",7,0,31,72,"B12","Diesel",1487,"R11",1204
2047136,0,1,"A",10,2,78,60,"B3","Diesel",13,"R24",0
3070981,0,1,"D",4,3,44,50,"B3","Regular",824,"R91",0
3233956,0,0.24,"E",4,11,36,64,"B1","Regular",3317,"R93",0
3207890,0,0.93,"C",5,6,29,80,"B2","Regular",345,"R93",0
3168630,0,0.36,"E",9,15,51,50,"B3","Regular",5539,"R11",0
144051,0,1,"B",8,5,48,50,"B1","Diesel",56,"R24",0
1078789,0,0.68,"B",5,14,32,57,"B3","Diesel",63,"R53",0
3063217,0,1,"C",6,9,60,50,"B13","Diesel",111,"R24",0
100496,0,0.16,"D",9,13,25,85,"B2","Regular",1287,"R72",0
1057460,0,1,"C",5,2,27,86,"B3","Diesel",473,"R53",0
58902,0,0.1,"C",7,1,36,50,"B4","Regular",109,"R24",0
4035561,0,0.38,"D",10,9,43,50,"B12","Regular",796,"R25",0
2040539,0,0.04,"C",6,2,48,100,"B12","Regular",400,"R11",0
178284,0,0.04,"C",6,8,22,95,"B1","Diesel",385,"R82",0
2257105,0,0.08,"E",7,1,45,50,"B1","Regular",3866,"R24",0
2280282,0,0.08,"E",7,13,45,57,"B2","Diesel",2044,"R24",0
94938,0,0.92,"B",9,17,23,72,"B10","Regular",61,"R73",0
4178380,0,1,"D",5,3,78,50,"B1","Regular",1054,"R24",0
2226920,0,0.33,"F",8,2,56,60,"B2","Diesel",27000,"R11",0
1135357,0,0.01,"B",7,0,53,50,"B1","Diesel",50,"R24",0
1014693,0,0.07,"E",7,9,47,100,"B4","Regular",7752,"R11",0
3123713,0,0.13,"B",5,8,47,50,"B2","Regular",94,"R53",0
6097864,0,0.44,"E",11,1,44,77,"B12","Diesel",2715,"R93",0
2166942,0,0.04,"E",7,10,41,100,"B10","Diesel",3744,"R93",0
1007698,0,0.38,"E",4,1,45,57,"B12","Regular",5332,"R11",0
1032664,0,1,"A",7,8,37,50,"B1","Diesel",43,"R24",0
2014866,0,0.36,"C",4,1,52,50,"B12","Regular",392,"R93",0
3204323,0,0.43,"A",6,10,28,54,"B2","Diesel",11,"R24",0
1037958,0,0.08,"B",7,14,24,80,"B2","Regular",66,"R24",0
1063271,0,0.05,"A",5,1,31,50,"B5","Diesel",46,"R93",0
4122701,0,0.58,"D",7,10,35,63,"B11","Diesel",1313,"R24",0
2286617,0,0.49,"E",4,12,29,68,"B3","Diesel",3317,"R93",0
4136600,0,0.28,"A",7,13,63,50,"B3","Diesel",12,"R26",0
3042883,0,0.1,"E",8,0,47,50,"B12","Diesel",2887,"R11",0
4178853,0,0.05,"E",5,19,61,60,"B2","Regular",3657,"R82",0
5044494,0,0.01,"C",7,6,33,60,"B12","Diesel",117,"R26",0
4163024,0,0.13,"E",4,10,30,100,"B5","Regular",3430,"R82",0
6015867,0,0.21,"E",10,2,36,53,"B12","Regular",2733,"R93",0
2115575,0,0.47,"A",7,11,61,50,"B3","Diesel",12,"R26",0
1071136,0,1,"B",5,12,41,50,"B3","Diesel",97,"R52",0
4143060,0,1,"C",6,2,50,50,"B12","Regular",287,"R53",0
2080963,0,0.74,"C",6,18,33,68,"B3","Regular",117,"R52",0
2118489,0,0.58,"B",6,15,32,54,"B1","Diesel",68,"R82",0
3236983,0,0.08,"D",8,2,41,67,"B6","Diesel",612,"R73",0
1048276,1,0.48,"B",5,7,28,76,"B3","Diesel",95,"R52",1128
71708,0,0.86,"A",6,8,21,80,"B2","Regular",37,"R24",0
1171352,0,0.7,"C",11,7,28,64,"B1","Diesel",405,"R24",0
1091705,0,0.03,"C",8,6,58,73,"B14","Diesel",103,"R82",0
6109626,0,0.12,"C",4,1,30,72,"B12","Regular",178,"R82",0
23958,1,0.66,"D",6,8,27,85,"B1","Diesel",634,"R53",598.001673508723
3076496,0,0.91,"E",5,15,59,50,"B2","Regular",9307,"R82",0
2074252,0,1,"D",10,11,32,56,"B3","Diesel",1287,"R72",0
4181003,0,0.88,"E",6,12,22,95,"B3","Regular",3744,"R93",0
4062072,0,0.04,"F",4,0,39,52,"B10","Regular",10477,"R11",0
3009110,0,0.87,"E",5,3,38,50,"B12","Regular",3301,"R73",0
4032183,0,0.49,"A",10,1,55,50,"B12","Regular",20,"R72",0
3248354,0,0.11,"C",6,17,36,50,"B1","Diesel",329,"R31",0
2228501,0,0.08,"E",4,7,34,76,"B2","Regular",3862,"R31",0
3045305,0,0.08,"C",4,0,22,85,"B12","Regular",213,"R91",0
5000312,0,0.87,"C",4,5,76,50,"B12","Regular",363,"R31",0
2279837,0,0.08,"C",5,5,42,50,"B6","Diesel",310,"R93",0
5062335,0,0.7,"C",6,5,54,68,"B12","Diesel",246,"R82",0
4036888,0,0.21,"D",6,1,68,50,"B12","Diesel",1006,"R93",0
1128253,0,1,"E",5,1,57,50,"B2","Diesel",4172,"R82",0
6104197,0,0.03,"D",6,1,53,62,"B2","Diesel",1262,"R21",0
2228831,0,0.08,"E",8,0,53,63,"B2","Diesel",2949,"R31",0
1022498,0,1,"D",6,5,42,50,"B1","Regular",741,"R24",0
4178886,0,1,"E",6,16,61,50,"B1","Diesel",2103,"R25",0
3012007,0,0.03,"C",7,2,52,50,"B12","Diesel",409,"R22",0
163010,0,0.58,"D",11,11,52,50,"B10","Diesel",1329,"R11",0
161300,0,1,"A",6,2,45,50,"B2","Diesel",40,"R24",0
4141649,0,1,"A",5,4,47,50,"B1","Diesel",10,"R24",0
3162920,0,0.16,"C",5,3,40,50,"B10","Diesel",170,"R24",0
1064736,0,1,"B",7,8,44,50,"B1","Diesel",62,"R82",0
3176604,0,1,"C",4,8,71,50,"B2","Regular",119,"R82",0
2128841,0,0.45,"C",9,15,38,64,"B1","Regular",155,"R24",0
2146429,0,0.75,"E",6,7,31,100,"B6","Diesel",4762,"R93",0
2143409,0,0.07,"A",5,8,51,54,"B2","Diesel",45,"R25",0
1125233,0,0.34,"E",6,5,47,50,"B2","Diesel",4128,"R52",0
3056027,0,0.03,"A",10,14,36,51,"B10","Diesel",43,"R54",0
2270332,0,0.08,"A",7,1,34,69,"B4","Diesel",32,"R23",0
6101096,0,0.18,"C",5,1,46,50,"B2","Regular",388,"R93",0
1103734,0,1,"E",9,3,30,67,"B13","Regular",3317,"R93",0
5063805,0,0.14,"A",7,1,24,80,"B12","Diesel",49,"R72",0
94880,0,0.69,"F",6,11,29,75,"B1","Regular",27000,"R11",0
1094294,1,1,"E",7,6,31,54,"B1","Diesel",3095,"R31",371.69
5087666,0,0.81,"F",4,0,68,50,"B12","Diesel",27000,"R11",0
2083527,0,0.2,"B",9,1,41,51,"B10","Diesel",77,"R91",0
109237,0,0.68,"A",8,13,40,69,"B1","Regular",26,"R26",0
4027164,0,0.45,"D",4,6,38,64,"B2","Diesel",891,"R41",0
4155602,0,0.05,"E",8,15,31,64,"B1","Diesel",2051,"R82",0
2277468,0,0.81,"E",6,13,37,50,"B6","Regular",3301,"R73",0
39905,0,1,"F",4,10,37,68,"B6","Regular",27000,"R11",0
4177381,0,0.42,"D",5,10,64,68,"B1","Regular",634,"R53",0
4049368,0,0.09,"D",6,10,24,100,"B2","Diesel",1784,"R11",0
3033719,0,0.07,"E",7,0,57,50,"B12","Regular",3184,"R11",0
146143,0,0.43,"C",4,8,22,50,"B1","Regular",394,"R24",0
3041175,0,0.84,"C",4,1,68,50,"B12","Regular",277,"R72",0
64933,0,0.45,"D",7,13,21,112,"B3","Regular",578,"R82",0
5022142,0,0.8,"E",4,3,72,50,"B12","Diesel",5433,"R93",0
1183534,0,0.5,"C",6,7,68,50,"B6","Diesel",283,"R72",0
2025739,0,0.03,"B",8,0,41,55,"B12","Diesel",86,"R31",0
4188462,0,0.25,"C",8,4,61,50,"B1","Regular",144,"R24",0
5108359,0,0.03,"C",8,0,34,50,"B12","Diesel",365,"R91",0
24303,1,1,"B",6,6,22,100,"B1","Diesel",58,"R82",1209.28511080031
4012342,0,0.28,"D",6,7,49,50,"B12","Diesel",1962,"R82",0
6028807,0,0.36,"A",7,15,63,68,"B2","Diesel",3,"R73",0
2114085,0,0.69,"C",7,16,28,60,"B10","Diesel",105,"R24",0
2260248,0,1,"D",5,18,45,50,"B2","Regular",824,"R91",0
1194726,0,0.49,"B",7,12,78,60,"B5","Diesel",54,"R93",0
4001912,0,0.2,"D",4,4,65,50,"B12","Regular",1110,"R94",0
2185417,0,1,"C",6,2,71,50,"B3","Diesel",128,"R54",0
3209549,0,0.47,"A",7,7,57,50,"B2","Diesel",24,"R24",0
3100882,0,1,"E",8,4,44,50,"B2","Diesel",3688,"R82",0
2230076,0,0.08,"D",6,10,33,76,"B1","Regular",824,"R91",0
1059515,0,1,"D",7,8,42,67,"B2","Regular",1398,"R24",0
2266518,0,0.42,"B",7,0,57,51,"B1","Diesel",83,"R72",0
6109573,0,0.06,"D",8,1,39,54,"B12","Diesel",613,"R93",0
4187817,0,0.13,"C",5,9,41,50,"B3","Diesel",461,"R53",0
140864,0,0.29,"B",8,12,33,68,"B1","Diesel",78,"R24",0
53009,0,0.15,"D",6,0,54,50,"B2","Diesel",657,"R54",0
2268122,0,0.96,"E",4,10,28,57,"B2","Diesel",4762,"R93",0
2046310,0,1,"A",4,8,75,50,"B2","Regular",43,"R24",0
59882,1,0.99,"C",12,3,48,50,"B10","Diesel",259,"R31",1128.12
167696,0,0.82,"C",7,6,50,50,"B4","Diesel",423,"R11",0
1139360,0,0.75,"C",7,12,36,60,"B1","Regular",177,"R42",0
4186650,0,1,"A",8,3,55,50,"B6","Regular",32,"R72",0
1188817,0,1.05,"A",6,0,50,50,"B5","Diesel",44,"R72",0
3183740,0,1,"C",4,21,71,50,"B2","Regular",405,"R24",0
4171023,0,0.008196721,"C",5,3,29,64,"B3","Diesel",298,"R24",0
3091115,1,1,"D",8,3,40,70,"B5","Diesel",1287,"R72",1926.3
59599,0,0.12,"E",4,7,19,100,"B2","Diesel",3744,"R93",0
2178414,0,1,"D",5,6,69,50,"B1","Regular",1182,"R82",0
4167828,0,0.06,"D",4,4,67,52,"B2","Diesel",1535,"R72",0
2020686,0,0.77,"E",10,1,50,95,"B12","Regular",3744,"R93",0
5067957,0,0.92,"C",4,1,68,50,"B12","Regular",137,"R31",0
1185000,0,1,"C",5,13,39,50,"B3","Diesel",198,"R91",0
133581,0,1,"D",7,4,40,55,"B2","Regular",525,"R82",0
3150313,0,0.42,"C",10,11,22,100,"B2","Regular",493,"R24",0
5002923,0,0.25,"E",7,5,76,50,"B12","Regular",4762,"R93",0
3123742,0,0.53,"B",10,5,51,67,"B2","Regular",94,"R53",0
2219476,0,0.08,"D",6,16,32,50,"B1","Diesel",1027,"R24",0
6081815,0,0.12,"E",12,3,51,50,"B12","Diesel",4220,"R11",0
2140580,0,0.15,"A",4,16,25,76,"B2","Regular",37,"R53",0
2214561,0,0.49,"A",4,14,58,50,"B2","Regular",44,"R91",0
4158138,0,0.7,"C",5,5,62,50,"B2","Diesel",308,"R24",0
3236809,0,0.08,"E",6,12,45,50,"B12","Regular",3019,"R73",0
43469,0,0.04,"D",6,2,27,50,"B2","Diesel",949,"R24",0
1077362,0,1,"D",4,3,66,50,"B1","Regular",1907,"R31",0
156848,1,0.45,"F",6,7,46,62,"B1","Regular",27000,"R11",142.92
86186,0,0.02,"D",6,0,44,55,"B1","Regular",1326,"R93",0
2268287,0,0.29,"D",7,0,46,68,"B13","Diesel",1109,"R24",0
1075612,0,1,"A",9,12,24,68,"B3","Regular",43,"R25",0
4040095,0,0.15,"A",4,8,55,50,"B6","Regular",39,"R82",0
5078404,0,0.96,"A",10,10,43,50,"B12","Diesel",29,"R74",0
3037520,0,0.45,"E",7,4,31,60,"B11","Regular",3317,"R93",0
4172105,0,0.28,"C",6,3,65,50,"B1","Regular",473,"R53",0
3116178,0,1,"E",6,8,76,50,"B2","Diesel",4172,"R82",0
1189220,0,0.24,"C",4,4,36,50,"B1","Regular",129,"R72",0
2053673,0,1,"B",6,1,72,50,"B2","Regular",69,"R24",0
1112531,0,0.34,"D",4,17,64,50,"B3","Diesel",1704,"R82",0
2255249,0,0.49,"E",10,1,56,50,"B12","Regular",3374,"R42",0
5029613,0,0.02,"A",11,2,66,50,"B12","Diesel",28,"R73",0
2027099,0,0.09,"A",7,0,63,50,"B12","Regular",34,"R73",0
3170202,0,0.08,"C",7,7,36,90,"B1","Regular",481,"R82",0
6047992,0,0.05,"C",4,4,74,50,"B12","Regular",241,"R72",0
3094638,0,0.92,"A",6,6,35,50,"B2","Diesel",23,"R82",0
4047073,0,0.06,"D",8,0,58,50,"B12","Diesel",666,"R93",0
2119254,0,0.02,"B",5,11,39,52,"B2","Diesel",57,"R24",0
3238634,0,0.08,"D",4,18,32,85,"B1","Regular",1699,"R91",0
3024571,0,0.2,"E",6,5,31,100,"B12","Regular",2139,"R11",0
3054327,0,0.32,"A",6,7,54,50,"B1","Diesel",48,"R24",0
2090636,0,1,"D",7,13,58,50,"B1","Diesel",1326,"R93",0
2234989,0,0.25,"E",4,0,41,72,"B12","Regular",2733,"R93",0
4040464,0,0.16,"A",6,1,69,50,"B12","Regular",43,"R24",0
3172281,0,0.18,"E",4,2,28,60,"B2","Diesel",8549,"R82",0
70373,0,0.33,"E",6,5,65,50,"B2","Diesel",9307,"R82",0
4001417,0,0.2,"D",9,10,45,76,"B12","Diesel",875,"R93",0
6099491,0,0.24,"D",4,1,45,54,"B12","Regular",1510,"R11",0
2089213,0,0.87,"C",4,14,38,57,"B4","Diesel",214,"R52",0
3153749,0,0.12,"D",7,15,28,100,"B2","Diesel",1054,"R24",0
1052112,0,0.77,"D",6,1,43,50,"B12","Diesel",1000,"R11",0
3172198,1,0.18,"A",6,9,44,67,"B1","Diesel",30,"R82",1000
4178539,0,1,"C",5,5,34,54,"B5","Regular",125,"R53",0
1036023,0,0.25,"E",4,4,23,90,"B2","Regular",4116,"R24",0
3250041,0,0.08,"D",6,12,32,80,"B2","Regular",1604,"R52",0
4027502,0,0.45,"E",6,8,50,50,"B1","Diesel",3293,"R26",0
3048533,0,1,"C",4,14,73,50,"B1","Regular",105,"R24",0
4063056,0,0.19,"E",4,0,30,57,"B12","Diesel",4128,"R52",0
2241134,0,0.24,"E",6,0,33,54,"B3","Diesel",3317,"R93",0
3252947,0,0.08,"A",6,1,28,56,"B3","Diesel",29,"R91",0
4147347,0,0.34,"C",10,20,38,57,"B10","Diesel",227,"R54",0
1099345,0,0.46,"D",7,10,24,95,"B1","Regular",1054,"R24",0
1070024,0,1,"E",7,11,50,50,"B6","Diesel",3021,"R53",0
4184419,0,0.41,"A",6,5,73,50,"B12","Regular",10,"R74",0
3045429,0,0.08,"E",6,0,45,95,"B12","Regular",3193,"R11",0
4129375,0,0.38,"B",7,0,58,50,"B2","Diesel",72,"R74",0
4148396,0,1,"C",8,18,53,50,"B1","Diesel",192,"R24",0
40555,1,0.5,"E",9,16,62,50,"B10","Regular",3946,"R82",1128.12
2201302,0,1,"A",4,16,54,50,"B1","Regular",45,"R24",0
2261157,0,0.39,"D",7,2,36,50,"B10","Diesel",1039,"R43",0
2009385,0,0.9,"E",5,2,55,54,"B12","Regular",3023,"R11",0
161588,0,1,"C",4,9,26,140,"B4","Diesel",399,"R24",0
1110639,0,0.24,"E",5,3,62,50,"B12","Regular",3963,"R91",0
5107953,0,0.03,"A",7,0,72,50,"B12","Regular",10,"R24",0
4189103,0,0.56,"D",6,0,67,50,"B2","Diesel",824,"R91",0
2090571,0,0.28,"A",6,6,31,60,"B2","Diesel",11,"R93",0
156683,0,1,"A",4,10,31,50,"B4","Regular",45,"R52",0
4179386,0,0.67,"A",7,13,55,50,"B2","Diesel",12,"R24",0
1015556,0,0.24,"D",6,4,30,80,"B12","Diesel",671,"R23",0
3150642,0,0.89,"D",5,2,55,50,"B2","Diesel",600,"R82",0
5050880,0,0.07,"D",9,2,38,53,"B2","Regular",1403,"R93",0
4175849,0,0.68,"C",4,9,54,50,"B2","Regular",192,"R24",0
1066165,0,1,"A",6,14,23,85,"B2","Diesel",22,"R72",0
1180512,0,0.53,"E",7,7,43,50,"B2","Regular",3233,"R82",0
2231584,0,0.19,"D",4,15,20,100,"B2","Regular",761,"R91",0
3069707,0,0.85,"A",5,15,39,50,"B6","Regular",24,"R82",0
3066620,0,0.24,"D",9,12,61,50,"B13","Diesel",881,"R54",0
1028000,0,0.88,"C",7,17,40,54,"B2","Regular",203,"R24",0
1121033,0,0.35,"C",4,16,33,57,"B1","Regular",395,"R53",0
150488,0,0.01,"A",6,11,43,51,"B5","Regular",37,"R53",0
4118928,0,1,"A",6,8,53,54,"B6","Diesel",10,"R24",0
3031233,0,0.14,"D",5,0,59,50,"B12","Regular",826,"R11",0
2066486,0,1,"E",7,5,70,50,"B2","Regular",9307,"R82",0
5074622,0,0.78,"F",4,3,40,50,"B12","Regular",22669,"R11",0
3023528,0,0.12,"D",5,1,53,55,"B12","Diesel",573,"R82",0
3232340,0,0.24,"D",4,11,39,51,"B1","Regular",824,"R91",0
3013710,0,0.28,"C",6,9,28,95,"B12","Diesel",167,"R41",0
2189090,0,1,"B",4,1,45,50,"B12","Regular",74,"R72",0
5077112,0,0.28,"C",6,1,53,50,"B12","Regular",341,"R91",0
2063481,0,0.74,"D",6,12,58,50,"B1","Diesel",1314,"R24",0
2021818,0,0.78,"C",10,0,34,51,"B12","Regular",249,"R93",0
5075201,0,0.4,"A",10,3,70,50,"B12","Regular",16,"R93",0
3125678,0,1,"D",10,3,53,50,"B12","Diesel",727,"R31",0
1025410,0,0.21,"E",7,12,23,85,"B2","Regular",2767,"R52",0
2200821,0,0.63,"D",4,13,40,50,"B1","Regular",973,"R52",0
5041979,0,0.9,"A",9,10,73,50,"B14","Regular",22,"R72",0
1091744,0,0.12,"E",6,2,36,50,"B3","Diesel",2543,"R83",0
4182650,0,0.35,"C",5,4,65,50,"B2","Diesel",168,"R82",0
3032150,0,0.05,"D",10,8,42,51,"B12","Regular",796,"R25",0
4118708,0,0.65,"B",10,17,54,50,"B12","Diesel",87,"R82",0
91380,0,0.78,"E",6,6,26,100,"B3","Regular",9307,"R82",0
5067714,0,0.52,"C",4,5,35,51,"B12","Regular",388,"R93",0
88483,0,1,"B",8,9,61,50,"B13","Diesel",99,"R24",0
1080439,0,1,"A",4,12,29,57,"B1","Regular",49,"R24",0
2074913,0,1,"E",7,5,47,50,"B5","Regular",4348,"R72",0
3233894,0,0.24,"A",9,15,34,50,"B5","Regular",40,"R82",0
1126926,0,1,"A",11,16,74,50,"B1","Regular",19,"R24",0
2167429,0,0.24,"E",4,8,34,72,"B6","Regular",4059,"R23",0
3200834,0,0.44,"C",5,9,29,57,"B5","Regular",227,"R54",0
2176275,0,1,"C",7,6,77,50,"B1","Regular",149,"R24",0
2221109,0,0.41,"C",7,19,61,50,"B14","Diesel",481,"R93",0
3114939,0,1,"D",7,6,70,64,"B10","Regular",961,"R82",0
3250986,0,0.08,"C",4,13,27,68,"B2","Regular",276,"R91",0
2225371,0,0.08,"B",4,7,57,50,"B2","Diesel",97,"R23",0
2122391,0,1,"B",7,8,46,50,"B1","Regular",57,"R24",0
